"Model","Xviewer"
"BlockNumber","1"
"TraceName","CH2","CH3",
BlockSize,10010,10010,
Date,2022/05/24,2022/05/24,
Time,14:48:50.26,14:48:50.26,
VUnit,V,V,
HResolution,2.000000e-006,2.000000e-006,
HOffset,-1.000000e-002,-1.000000e-002,
HUnit,s,s,
,4.95,2.826667
,4.95,2.82
,4.966667,2.833333
,4.95,2.833333
,4.95,2.826667
,4.95,2.826667
,4.916667,2.826667
,4.95,2.826667
,4.966667,2.826667
,4.916667,2.826667
,4.95,2.826667
,4.966667,2.833333
,4.966667,2.833333
,4.916667,2.826667
,4.95,2.826667
,4.95,2.833333
,4.966667,2.833333
,4.95,2.833333
,4.916667,2.826667
,4.916667,2.826667
,4.95,2.833333
,4.95,2.826667
,4.95,2.826667
,4.966667,2.826667
,4.95,2.833333
,4.916667,2.826667
,4.95,2.826667
,4.966667,2.826667
,4.95,2.826667
,4.95,2.833333
,4.95,2.826667
,4.95,2.826667
,4.95,2.833333
,4.95,2.833333
,4.95,2.826667
,4.95,2.826667
,4.95,2.84
,4.95,2.833333
,4.95,2.826667
,4.95,2.833333
,4.95,2.833333
,4.916667,2.833333
,4.95,2.833333
,4.95,2.826667
,4.966667,2.826667
,4.95,2.833333
,4.95,2.833333
,4.95,2.833333
,4.95,2.833333
,4.95,2.826667
,4.966667,2.826667
,4.95,2.84
,4.95,2.833333
,4.95,2.833333
,4.95,2.833333
,4.95,2.833333
,4.95,2.833333
,4.966667,2.833333
,4.966667,2.826667
,4.966667,2.84
,4.95,2.833333
,4.966667,2.833333
,4.95,2.833333
,4.95,2.833333
,4.966667,2.833333
,4.966667,2.833333
,4.95,2.84
,4.95,2.833333
,4.95,2.833333
,4.95,2.833333
,4.95,2.833333
,4.95,2.84
,4.95,2.84
,4.966667,2.833333
,4.966667,2.833333
,4.966667,2.84
,4.916667,2.833333
,4.95,2.833333
,4.966667,2.84
,4.95,2.833333
,4.95,2.84
,4.966667,2.843333
,4.966667,2.826667
,4.95,2.833333
,4.95,2.843333
,4.966667,2.84
,4.966667,2.833333
,4.916667,2.833333
,4.95,2.833333
,4.966667,2.833333
,4.966667,2.84
,4.916667,2.84
,4.95,2.84
,4.966667,2.84
,4.966667,2.84
,4.95,2.84
,4.95,2.833333
,4.95,2.84
,4.95,2.833333
,4.95,2.84
,4.966667,2.843333
,4.916667,2.833333
,4.95,2.833333
,4.966667,2.84
,4.95,2.84
,4.95,2.84
,4.95,2.833333
,4.966667,2.84
,4.95,2.84
,4.95,2.84
,4.966667,2.84
,4.966667,2.84
,4.95,2.84
,4.95,2.833333
,4.95,2.84
,4.95,2.84
,4.95,2.84
,4.966667,2.84
,4.95,2.84
,4.95,2.833333
,4.95,2.84
,4.966667,2.84
,4.95,2.84
,4.966667,2.843333
,4.95,2.833333
,4.966667,2.84
,4.95,2.833333
,4.95,2.84
,4.966667,2.84
,4.966667,2.84
,4.95,2.833333
,4.95,2.84
,4.966667,2.84
,4.966667,2.84
,4.966667,2.84
,4.95,2.84
,4.95,2.84
,4.966667,2.84
,4.966667,2.84
,4.966667,2.84
,4.95,2.84
,4.95,2.84
,4.966667,2.843333
,4.966667,2.843333
,4.966667,2.84
