"Model","Xviewer"
"BlockNumber","1"
"TraceName","CH1","CH2",
BlockSize,10010,10010,
Date,2022/05/25,2022/05/25,
Time,15:29:41.35,15:29:41.35,
VUnit,V,V,
HResolution,5.000000e-006,5.000000e-006,
HOffset,-2.500000e-002,-2.500000e-002,
HUnit,s,s,
,2.47,4.066667
,2.483333,4.086667
,2.483333,4.08
,2.49,4.08
,2.49,4.08
,2.49,4.086667
,2.476667,4.086667
,2.483333,4.066667
,2.49,4.086667
,2.483333,4.08
,2.483333,4.086667
,2.483333,4.086667
,2.476667,4.1
,2.483333,4.086667
,2.483333,4.08
,2.483333,4.086667
,2.483333,4.08
,2.49,4.08
,2.483333,4.086667
,2.476667,4.08
,2.476667,4.086667
,2.476667,4.086667
,2.483333,4.08
,2.483333,4.08
,2.49,4.1
,2.483333,4.086667
,2.493333,4.086667
,2.483333,4.08
,2.483333,4.08
,2.476667,4.066667
,2.476667,4.08
,2.49,4.08
,2.476667,4.066667
,2.49,4.086667
,2.483333,4.08
,2.483333,4.1
,2.47,4.086667
,2.483333,4.086667
,2.49,4.08
,2.49,4.1
,2.483333,4.1
,2.476667,4.08
,2.493333,4.086667
,2.476667,4.08
,2.47,4.1
,2.49,4.08
,2.476667,4.08
,2.483333,4.08
,2.483333,4.086667
,2.483333,4.086667
,2.483333,4.1
,2.49,4.1
,2.483333,4.1
,2.49,4.086667
,2.49,4.086667
,2.476667,4.086667
,2.476667,4.1
,2.47,4.1
,2.49,4.086667
,2.49,4.086667
,2.483333,4.1
,2.49,4.086667
,2.5,4.086667
,2.483333,4.086667
,2.483333,4.086667
,2.47,4.1
,2.483333,4.086667
,2.49,4.1
,2.476667,4.1
,2.483333,4.086667
,2.49,4.113333
,2.493333,4.1
,2.483333,4.1
,2.476667,4.08
,2.49,4.086667
,2.49,4.08
,2.483333,4.1
,2.483333,4.113333
,2.493333,4.113333
,2.483333,4.086667
,2.49,4.1
,2.493333,4.086667
,2.49,4.086667
,2.483333,4.1
,2.49,4.1
,2.476667,4.086667
,2.483333,4.1
,2.49,4.1
,2.483333,4.1
,2.49,4.1
,2.483333,4.1
,2.476667,4.1
,2.493333,4.086667
,2.5,4.113333
,2.483333,4.086667
,2.476667,4.1
,2.493333,4.113333
,2.483333,4.1
,2.483333,4.113333
,2.483333,4.113333
,2.483333,4.113333
,2.483333,4.086667
,2.476667,4.1
,2.47,4.1
,2.483333,4.113333
,2.493333,4.1
,2.49,4.113333
,2.49,4.1
,2.493333,4.1
,2.49,4.113333
,2.49,4.113333
,2.493333,4.086667
,2.49,4.1
,2.49,4.1
,2.493333,4.1
,2.49,4.1
,2.476667,4.1
,2.49,4.1
,2.49,4.1
,2.476667,4.086667
,2.483333,4.086667
,2.49,4.1
,2.476667,4.1
,2.49,4.1
,2.483333,4.113333
,2.49,4.113333
,2.49,4.113333
,2.49,4.113333
,2.49,4.1
,2.49,4.1
,2.493333,4.1
,2.49,4.126667
,2.49,4.126667
,2.493333,4.113333
,2.49,4.113333
,2.47,4.113333
,2.483333,4.126667
,2.493333,4.126667
,2.476667,4.113333
,2.483333,4.113333
,2.49,4.113333
,2.49,4.113333
,2.49,4.126667
,2.483333,4.113333
,2.483333,4.1
,2.483333,4.126667
,2.49,4.126667
,2.483333,4.113333
,2.493333,4.126667
,2.493333,4.113333
,2.493333,4.126667
,2.483333,4.126667
,2.49,4.113333
,2.493333,4.1
,2.49,4.113333
,2.493333,4.126667
,2.493333,4.113333
,2.5,4.126667
,2.493333,4.126667
,2.493333,4.14
,2.493333,4.113333
,2.483333,4.113333
,2.49,4.14
,2.493333,4.113333
,2.49,4.126667
,2.49,4.1
,2.513333,4.14
,2.493333,4.126667
,2.49,4.126667
,2.493333,4.126667
,2.49,4.126667
,2.5,4.113333
,2.483333,4.14
,2.483333,4.113333
,2.5,4.126667
,2.5,4.113333
,2.493333,4.113333
,2.483333,4.113333
,2.49,4.14
,2.5,4.126667
,2.49,4.126667
,2.5,4.113333
,2.493333,4.126667
,2.483333,4.14
,2.5,4.126667
,2.5,4.126667
,2.506667,4.14
,2.5,4.126667
,2.49,4.126667
,2.493333,4.14
,2.476667,4.14
,2.493333,4.14
,2.493333,4.113333
,2.49,4.14
,2.49,4.126667
,2.49,4.126667
,2.493333,4.14
,2.493333,4.14
,2.493333,4.14
,2.49,4.14
,2.493333,4.113333
,2.5,4.126667
,2.483333,4.14
,2.506667,4.14
,2.49,4.146667
,2.49,4.126667
,2.49,4.14
,2.49,4.14
,2.49,4.113333
,2.49,4.14
,2.493333,4.14
,2.49,4.14
,2.506667,4.16
,2.5,4.14
,2.493333,4.126667
,2.493333,4.146667
,2.5,4.14
,2.506667,4.146667
,2.493333,4.14
,2.49,4.14
,2.5,4.146667
,2.493333,4.146667
,2.5,4.146667
,2.49,4.126667
,2.5,4.146667
,2.5,4.14
,2.5,4.146667
,2.5,4.146667
,2.493333,4.126667
,2.5,4.146667
,2.506667,4.146667
,2.493333,4.14
,2.5,4.14
,2.5,4.14
,2.5,4.146667
,2.5,4.126667
,2.493333,4.126667
,2.493333,4.146667
,2.493333,4.16
,2.506667,4.173333
,2.493333,4.16
,2.493333,4.146667
,2.493333,4.146667
,2.5,4.146667
,2.5,4.16
,2.49,4.146667
,2.5,4.146667
,2.493333,4.146667
,2.493333,4.146667
,2.5,4.14
,2.5,4.146667
,2.493333,4.14
,2.493333,4.146667
,2.506667,4.146667
,2.49,4.16
,2.5,4.16
,2.5,4.16
,2.493333,4.146667
,2.5,4.14
,2.5,4.146667
,2.5,4.16
,2.49,4.16
,2.5,4.16
,2.506667,4.146667
,2.493333,4.173333
,2.493333,4.16
,2.506667,4.146667
,2.506667,4.16
,2.506667,4.16
,2.5,4.16
,2.493333,4.173333
,2.506667,4.173333
,2.5,4.16
,2.5,4.173333
,2.493333,4.173333
,2.49,4.146667
,2.493333,4.173333
,2.5,4.186666
,2.493333,4.16
,2.5,4.16
,2.52,4.16
,2.5,4.16
,2.506667,4.173333
,2.506667,4.146667
,2.513333,4.16
,2.493333,4.16
,2.49,4.173333
,2.506667,4.186666
,2.493333,4.173333
,2.5,4.173333
,2.506667,4.16
,2.5,4.16
,2.506667,4.186666
,2.5,4.186666
,2.506667,4.16
,2.493333,4.16
,2.52,4.173333
,2.513333,4.173333
,2.513333,4.186666
,2.506667,4.173333
,2.5,4.186666
,2.513333,4.173333
,2.506667,4.173333
,2.506667,4.173333
,2.506667,4.186666
,2.5,4.173333
,2.506667,4.173333
,2.506667,4.186666
,2.506667,4.2
,2.493333,4.173333
,2.5,4.186666
,2.513333,4.186666
,2.506667,4.173333
,2.506667,4.16
,2.5,4.186666
,2.506667,4.186666
,2.493333,4.186666
,2.506667,4.186666
,2.506667,4.186666
,2.493333,4.186666
,2.513333,4.2
,2.493333,4.186666
,2.513333,4.186666
,2.513333,4.186666
,2.506667,4.2
,2.513333,4.186666
,2.5,4.173333
,2.513333,4.2
,2.506667,4.186666
,2.513333,4.213333
,2.5,4.2
,2.506667,4.2
,2.513333,4.186666
,2.506667,4.186666
,2.506667,4.2
,2.506667,4.186666
